GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,LengthFG,Description,PlayType,Outcome,OutcomePts,FieldGoalMade
2014011200,2014-01-12,4,7,46,SF,CAR,4,10,85,34,"(7:46) 9-P.DAWSON 34 YARD FIELD GOAL IS GOOD, CENTER-47-K.MCDERMOTT, HOLDER-4-A.LEE.",FIELD GOAL,IS GOOD,3,1
2014011201,2014-01-12,2,11,18,SD,DEN,4,8,65,53,"(11:18) 9-N.NOVAK 53 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-M.WINDT, HOLDER-5-M.SCIFRES.",FIELD GOAL,IS NO GOOD,0,0
2014011201,2014-01-12,3,9,39,DEN,SD,4,11,73,45,"(9:39) 5-M.PRATER 45 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014011201,2014-01-12,3,1,11,DEN,SD,4,3,71,47,"(1:11) 5-M.PRATER 47 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS NO GOOD,0,0
2014011201,2014-01-12,4,3,56,SD,DEN,4,5,88,30,"(3:56) 9-N.NOVAK 30 YARD FIELD GOAL IS GOOD, CENTER-47-M.WINDT, HOLDER-5-M.SCIFRES.",FIELD GOAL,IS GOOD,3,1
2014011900,2014-01-19,1,3,48,DEN,NE,4,9,91,27,"(3:48) 5-M.PRATER 27 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014011900,2014-01-19,2,3,0,NE,DEN,4,19,71,47,"(3:00) 3-S.GOSTKOWSKI 47 YARD FIELD GOAL IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",FIELD GOAL,IS GOOD,3,1
2014011900,2014-01-19,2,0,30,DEN,NE,4,1,83,35,"(:30) 5-M.PRATER 35 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014011901,2014-01-19,2,5,50,SEA,SF,4,13,86,32,"(5:50) 4-S.HAUSCHKA 32 YARD FIELD GOAL IS GOOD, CENTER-49-C.GRESHAM, HOLDER-9-J.RYAN.",FIELD GOAL,IS GOOD,3,1
2014011900,2014-01-19,4,12,7,DEN,NE,4,1,99,19,"(12:07) 5-M.PRATER 19 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014011900,2014-01-19,4,7,5,DEN,NE,4,8,64,54,"(7:05) 5-M.PRATER 54 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014011901,2014-01-19,1,12,48,SF,SEA,4,2,93,25,"(12:48) 9-P.DAWSON 25 YARD FIELD GOAL IS GOOD, CENTER-47-K.MCDERMOTT, HOLDER-4-A.LEE.",FIELD GOAL,IS GOOD,3,1
2014011901,2014-01-19,3,3,59,SEA,SF,4,12,78,40,"(3:59) 4-S.HAUSCHKA 40 YARD FIELD GOAL IS GOOD, CENTER-49-C.GRESHAM, HOLDER-9-J.RYAN.",FIELD GOAL,IS GOOD,3,1
2014011901,2014-01-19,4,3,43,SEA,SF,4,11,71,47,"(3:43) 4-S.HAUSCHKA 47 YARD FIELD GOAL IS GOOD, CENTER-49-C.GRESHAM, HOLDER-9-J.RYAN.",FIELD GOAL,IS GOOD,3,1
2013092212,2013-09-22,3,0,11,JAX,SEA,4,9,85,33,"(:11) 10-J.SCOBEE 33 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013092904,2013-09-29,1,8,18,JAX,IND,4,4,65,53,"(8:18) 10-J.SCOBEE 53 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013101308,2013-10-13,2,13,24,JAX,DEN,4,5,68,50,"(13:24) 10-J.SCOBEE 50 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013101308,2013-10-13,2,5,48,JAX,DEN,4,12,88,30,"(5:48) 10-J.SCOBEE 30 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013102004,2013-10-20,2,4,54,JAX,SD,4,3,88,30,"(4:54) 10-J.SCOBEE 30 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013102004,2013-10-20,3,3,57,JAX,SD,4,5,95,23,"(3:57) (FIELD GOAL FORMATION) 10-J.SCOBEE 23 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013102701,2013-10-27,2,0,15,JAX,SF,4,4,80,38,"(:15) 10-J.SCOBEE 38 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013111007,2013-11-10,1,6,35,JAX,TEN,4,13,86,32,"(6:35) (FIELD GOAL FORMATION) 10-J.SCOBEE 32 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013111007,2013-11-10,2,10,52,JAX,TEN,4,3,74,44,"(10:52) (FIELD GOAL FORMATION) 10-J.SCOBEE 44 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013111704,2013-11-17,2,0,5,JAX,ARI,1,10,58,60,"(:05) 10-J.SCOBEE 60 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS NO GOOD,0,0
2013112404,2013-11-24,2,8,1,JAX,HOU,4,2,88,30,"(8:01) 10-J.SCOBEE 30 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013112404,2013-11-24,3,1,8,JAX,HOU,4,12,69,49,"(1:08) 10-J.SCOBEE 49 YARD FIELD GOAL IS BLOCKED (99-J.WATT), CENTER-46-C.TINKER, HOLDER-19-B.ANGER, RECOVERED BY HOU-31-S.KEO AT HOU 26. 31-S.KEO PUSHED OB AT JAC 49 FOR 25 YARDS (19-B.ANGER).",FIELD GOAL,BLOCKED,0,0
2013112404,2013-11-24,4,6,50,JAX,HOU,4,11,65,53,"(6:50) 10-J.SCOBEE 53 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013120101,2013-12-01,2,0,52,JAX,CLE,4,8,74,44,"(:52) (FIELD GOAL FORMATION) 10-J.SCOBEE 44 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013120101,2013-12-01,2,0,5,JAX,CLE,1,10,82,36,"(:05) (FIELD GOAL FORMATION) 10-J.SCOBEE 36 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013120101,2013-12-01,4,4,17,JAX,CLE,4,5,93,25,"(4:17) (FIELD GOAL FORMATION) 10-J.SCOBEE 25 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013120500,2013-12-05,2,0,7,JAX,HOU,3,1,78,40,"(:07) 10-J.SCOBEE 40 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013120500,2013-12-05,4,0,30,JAX,HOU,4,10,79,39,"(:30) 10-J.SCOBEE 39 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013121503,2013-12-15,1,8,11,JAX,BUF,4,4,86,32,"(8:11) 10-J.SCOBEE 32 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013121503,2013-12-15,3,4,48,JAX,BUF,4,15,63,55,"(4:48) 10-J.SCOBEE 55 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013122204,2013-12-22,3,9,26,JAX,TEN,4,4,82,36,"(9:26) (FIELD GOAL FORMATION) 10-J.SCOBEE 36 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013122904,2013-12-29,2,12,0,JAX,IND,4,8,81,37,"(12:00) 10-J.SCOBEE 37 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013092904,2013-09-29,4,1,55,IND,JAX,4,6,90,28,"(1:55) 4-A.VINATIERI 28 YARD FIELD GOAL IS GOOD, CENTER-45-M.OVERTON, HOLDER-1-P.MCAFEE.",FIELD GOAL,IS GOOD,3,1
2013102004,2013-10-20,3,6,52,SD,JAX,4,1,98,20,"(6:52) 9-N.NOVAK 20 YARD FIELD GOAL IS GOOD, CENTER-47-M.WINDT, HOLDER-5-M.SCIFRES.",FIELD GOAL,IS GOOD,3,1
2013111007,2013-11-10,3,5,20,TEN,JAX,4,15,79,39,"(5:20) (FIELD GOAL FORMATION) 2-R.BIRONAS 39 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",FIELD GOAL,IS GOOD,3,1
2013111704,2013-11-17,3,10,37,ARI,JAX,4,3,97,21,"(10:37) (FIELD GOAL FORMATION) 4-J.FEELY 21 YARD FIELD GOAL IS GOOD, CENTER-82-M.LEACH, HOLDER-9-D.ZASTUDIL.",FIELD GOAL,IS GOOD,3,1
2013112404,2013-11-24,2,0,33,HOU,JAX,4,10,69,49,"(:33) 4-R.BULLOCK 49 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-S.LECHLER.",FIELD GOAL,IS GOOD,3,1
2013112404,2013-11-24,3,8,29,HOU,JAX,4,2,98,20,"(8:29) 4-R.BULLOCK 20 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-S.LECHLER.",FIELD GOAL,IS GOOD,3,1
2013120101,2013-12-01,3,2,52,CLE,JAX,4,14,65,53,"(2:52) 8-B.CUNDIFF 53 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-57-C.YOUNT, HOLDER-5-S.LANNING.",FIELD GOAL,IS NO GOOD,0,0
2013120500,2013-12-05,4,11,34,HOU,JAX,4,9,87,31,"(11:34) 4-R.BULLOCK 31 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-S.LECHLER.",FIELD GOAL,IS GOOD,3,1
2013122204,2013-12-22,1,9,9,TEN,JAX,4,2,73,45,"(9:09) 2-R.BIRONAS 45 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",FIELD GOAL,IS GOOD,3,1
2013122904,2013-12-29,1,1,27,IND,JAX,4,4,96,23,"(1:27) 4-A.VINATIERI 23 YARD FIELD GOAL IS GOOD, CENTER-45-M.OVERTON, HOLDER-1-P.MCAFEE.",FIELD GOAL,IS GOOD,3,1
2013122204,2013-12-22,2,2,0,TEN,JAX,4,13,66,52,"(2:00) (FIELD GOAL FORMATION) 2-R.BIRONAS 52 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",FIELD GOAL,IS GOOD,3,1
2013122904,2013-12-29,2,0,2,IND,JAX,1,8,92,26,"(:02) 4-A.VINATIERI 26 YARD FIELD GOAL IS GOOD, CENTER-45-M.OVERTON, HOLDER-1-P.MCAFEE.",FIELD GOAL,IS GOOD,3,1
2013090810,2013-09-08,2,11,24,LA,ARI,4,2,82,36,"(11:24) 4-G.ZUERLEIN 36 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013090810,2013-09-08,3,14,0,LA,ARI,4,7,93,25,"(14:00) 4-G.ZUERLEIN 25 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013090810,2013-09-08,4,9,7,LA,ARI,4,8,80,38,"(9:07) 4-G.ZUERLEIN 38 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013090810,2013-09-08,4,0,45,LA,ARI,4,3,70,48,"(:45) 4-G.ZUERLEIN 48 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013091500,2013-09-15,2,6,33,LA,ATL,4,5,89,29,"(6:33) 4-G.ZUERLEIN 29 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013092600,2013-09-26,1,7,13,LA,SF,4,2,78,40,"(7:13) 4-G.ZUERLEIN 40 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013101303,2013-10-13,2,13,26,LA,HOU,4,1,76,42,"(13:26) 4-G.ZUERLEIN 42 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013102001,2013-10-20,2,5,28,LA,CAR,4,10,90,28,"(5:28) 4-G.ZUERLEIN 28 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013102001,2013-10-20,4,9,13,LA,CAR,4,7,76,42,"(9:13) 4-G.ZUERLEIN 42 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013102800,2013-10-28,1,4,43,LA,SEA,4,6,85,33,"(4:43) 4-G.ZUERLEIN 33 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013102800,2013-10-28,3,4,5,LA,SEA,4,2,90,28,"(4:05) 4-G.ZUERLEIN 28 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013102800,2013-10-28,4,12,56,LA,SEA,4,9,91,27,"(12:56) 4-G.ZUERLEIN 27 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013102800,2013-10-28,4,8,33,LA,SEA,4,7,68,50,"(8:33) 4-G.ZUERLEIN 50 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS NO GOOD,0,0
2013110304,2013-11-03,2,0,30,LA,TEN,4,10,74,44,"(:30) 4-G.ZUERLEIN 44 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS NO GOOD,0,0
2013111004,2013-11-10,3,5,19,LA,IND,4,1,86,32,"(5:19) 4-G.ZUERLEIN 32 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013112407,2013-11-24,2,1,15,LA,CHI,4,7,89,29,"(1:15) 4-G.ZUERLEIN 29 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013112407,2013-11-24,3,4,5,LA,CHI,4,17,78,40,"(4:05) 4-G.ZUERLEIN 40 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013120108,2013-12-01,2,0,59,LA,SF,4,10,75,43,"(:59) 4-G.ZUERLEIN 43 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013120108,2013-12-01,3,9,0,LA,SF,4,5,84,34,"(9:00) 4-G.ZUERLEIN 34 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013120810,2013-12-08,1,6,17,LA,ARI,4,2,74,44,"(6:17) 4-G.ZUERLEIN 44 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013121507,2013-12-15,2,15,0,LA,NO,4,5,87,31,"(15:00) 4-G.ZUERLEIN 31 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013121507,2013-12-15,3,2,46,LA,NO,4,1,83,35,"(2:46) 4-G.ZUERLEIN 35 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013122208,2013-12-22,3,5,16,LA,TB,4,6,64,54,"(5:16) 4-G.ZUERLEIN 54 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013122208,2013-12-22,4,11,18,LA,TB,4,7,93,25,"(11:18) 4-G.ZUERLEIN 25 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER. PENALTY ON TB-27-J.BANKS, DEFENSIVE OFFSIDE, DECLINED.",FIELD GOAL,IS GOOD,3,1
2013122208,2013-12-22,4,3,20,LA,TB,4,12,70,48,"(3:20) 4-G.ZUERLEIN 48 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013122915,2013-12-29,3,10,53,LA,SEA,4,10,82,36,"(10:53) 4-G.ZUERLEIN 36 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013100606,2013-10-06,2,12,7,LA,JAX,4,2,86,32,"(12:07) 4-G.ZUERLEIN 32 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2013091500,2013-09-15,2,0,14,ATL,LA,2,15,80,38,"(:14) 3-M.BRYANT 38 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-5-M.BOSHER.",FIELD GOAL,IS GOOD,3,1
2013101303,2013-10-13,2,0,53,HOU,LA,4,8,83,35,"(:53) 4-R.BULLOCK 35 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-S.LECHLER.",FIELD GOAL,IS GOOD,3,1
2013102001,2013-10-20,3,6,49,CAR,LA,4,13,87,31,"(6:49) 9-G.GANO 31 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-8-B.NORTMAN.",FIELD GOAL,IS GOOD,3,1
2013120108,2013-12-01,1,7,38,SF,LA,4,9,86,32,"(7:38) 9-P.DAWSON 32 YARD FIELD GOAL IS GOOD, CENTER-47-K.MCDERMOTT, HOLDER-4-A.LEE.",FIELD GOAL,IS GOOD,3,1
2013120108,2013-12-01,2,14,21,SF,LA,4,15,75,43,"(14:21) 9-P.DAWSON 43 YARD FIELD GOAL IS GOOD, CENTER-47-K.MCDERMOTT, HOLDER-4-A.LEE.",FIELD GOAL,IS GOOD,3,1
2013120810,2013-12-08,4,4,31,ARI,LA,4,6,94,25,"(4:31) 4-J.FEELY 25 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-82-M.LEACH, HOLDER-9-D.ZASTUDIL.",FIELD GOAL,IS NO GOOD,0,0
2013121507,2013-12-15,2,0,6,NO,LA,4,12,82,36,"(:06) 5-G.HARTLEY 36 YARD FIELD GOAL IS BLOCKED, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN. PARTIALLY BLOCKED BY STL #90 BROCKERS.",FIELD GOAL,BLOCKED,0,0
2013121507,2013-12-15,4,1,54,NO,LA,4,4,92,26,"(1:54) 5-G.HARTLEY 26 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN.",FIELD GOAL,IS NO GOOD,0,0
2013122208,2013-12-22,2,0,3,TB,LA,4,17,83,35,"(:03) 4-R.LINDELL 35 YARD FIELD GOAL IS GOOD, CENTER-48-A.ECONOMOS, HOLDER-9-M.KOENEN.",FIELD GOAL,IS GOOD,3,1
2013122915,2013-12-29,2,6,18,SEA,LA,4,9,91,28,"(6:18) 4-S.HAUSCHKA 28 YARD FIELD GOAL IS GOOD, CENTER-49-C.GRESHAM, HOLDER-9-J.RYAN.",FIELD GOAL,IS GOOD,3,1
2013122915,2013-12-29,2,0,6,SEA,LA,2,17,83,35,"(:06) 4-S.HAUSCHKA 35 YARD FIELD GOAL IS GOOD, CENTER-49-C.GRESHAM, HOLDER-9-J.RYAN.",FIELD GOAL,IS GOOD,3,1
2013100606,2013-10-06,1,0,18,JAX,LA,4,4,70,48,"(:18) 10-J.SCOBEE 48 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2013100606,2013-10-06,3,12,42,JAX,LA,4,5,95,23,"(12:42) 10-J.SCOBEE 23 YARD FIELD GOAL IS GOOD, NULLIFIED BY PENALTY, CENTER-46-C.TINKER, HOLDER-19-B.ANGER. PENALTY ON STL-21-J.JENKINS, DEFENSIVE OFFSIDE, 3 YARDS, ENFORCED AT STL 5 - NO PLAY.",FIELD GOAL,IS GOOD,3,1
2013100606,2013-10-06,3,3,25,JAX,LA,4,8,84,34,"(3:25) 10-J.SCOBEE 34 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-19-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2014113007,2014-11-30,2,5,32,LA,LV,4,17,80,38,"(5:32) 4-G.ZUERLEIN 38 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2014122813,2014-12-28,4,10,21,DEN,LV,4,3,97,21,"(10:21) 1-C.BARTH 21 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014122813,2014-12-28,1,9,45,DEN,LV,4,9,69,49,"(9:45) 1-C.BARTH 49 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014122110,2014-12-21,2,0,5,BUF,LV,4,2,64,54,"(:05) 2-D.CARPENTER 54 YARD FIELD GOAL IS GOOD, CENTER-65-G.SANBORN, HOLDER-6-C.SCHMIDT.",FIELD GOAL,IS GOOD,3,1
2014121407,2014-12-14,4,2,24,KC,LV,4,7,71,47,"(2:24) 5-C.SANTOS 47 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-43-T.GAFFORD, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS NO GOOD,0,0
2014121407,2014-12-14,2,8,6,KC,LV,4,4,77,41,"(8:06) 5-C.SANTOS 41 YARD FIELD GOAL IS GOOD, CENTER-43-T.GAFFORD, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014121407,2014-12-14,2,12,0,KC,LV,4,1,74,44,"(12:00) 5-C.SANTOS 44 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-43-T.GAFFORD, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS NO GOOD,0,0
2014120711,2014-12-07,4,5,7,SF,LV,4,12,71,47,"(5:07) 9-P.DAWSON 47 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-86-K.NELSON, HOLDER-4-A.LEE.",FIELD GOAL,IS NO GOOD,0,0
2014112000,2014-11-20,4,9,7,KC,LV,4,3,93,25,"(9:07) 5-C.SANTOS 25 YARD FIELD GOAL IS GOOD, CENTER-43-T.GAFFORD, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014112000,2014-11-20,2,7,23,KC,LV,4,4,95,24,"(7:23) 5-C.SANTOS 24 YARD FIELD GOAL IS GOOD, CENTER-43-T.GAFFORD, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014122813,2014-12-28,3,5,42,DEN,LV,4,9,83,35,"(5:42) 1-C.BARTH 35 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014122813,2014-12-28,2,0,28,DEN,LV,4,8,82,36,"(:28) 1-C.BARTH 36 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1
2014111609,2014-11-16,3,7,25,SD,LV,4,7,66,52,"(7:25) 9-N.NOVAK 52 YARD FIELD GOAL IS GOOD, CENTER-47-M.WINDT, HOLDER-5-M.SCIFRES.",FIELD GOAL,IS GOOD,3,1
2014111609,2014-11-16,2,0,2,SD,LV,1,10,70,48,"(:02) 9-N.NOVAK 48 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-M.WINDT, HOLDER-5-M.SCIFRES.",FIELD GOAL,IS NO GOOD,0,0
2014111609,2014-11-16,2,4,15,SD,LV,4,5,95,23,"(4:15) 9-N.NOVAK 23 YARD FIELD GOAL IS GOOD, CENTER-47-M.WINDT, HOLDER-5-M.SCIFRES.",FIELD GOAL,IS GOOD,3,1
2014102610,2014-10-26,2,5,51,CLE,LV,4,8,92,26,"(5:51) 8-B.CUNDIFF 26 YARD FIELD GOAL IS GOOD, CENTER-57-C.YOUNT, HOLDER-5-S.LANNING.",FIELD GOAL,IS GOOD,3,1
2014102610,2014-10-26,2,5,54,CLE,LV,4,3,97,20,"(5:54) 8-B.CUNDIFF 20 YARD FIELD GOAL IS GOOD, NULLIFIED BY PENALTY, CENTER-57-C.YOUNT, HOLDER-5-S.LANNING. PENALTY ON CLE-75-J.BITONIO, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT OAK 3 - NO PLAY.",FIELD GOAL,IS GOOD,3,1
2014120711,2014-12-07,3,8,37,SF,LV,4,2,98,20,"(8:37) 9-P.DAWSON 20 YARD FIELD GOAL IS GOOD, CENTER-86-K.NELSON, HOLDER-4-A.LEE.",FIELD GOAL,IS GOOD,3,1
