GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,LengthFG,Description,PlayType,Outcome,OutcomePts,FieldGoalMade,game_id,qtr_remaining_sec,elapsed_sec,kickoff_dt,kick_dt,game_id_wx,Source,DistanceToStation,TimeMeasure,Temperature,DewPoint,Humidity,Precipitation,WindSpeed,WindDirection,Pressure,EstimatedCondition
2017121710,2017-12-17,4,1,12,TEN,SF,4,2,68,50,"(1:12) 4-R.SUCCOP 50 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",FIELD GOAL,IS GOOD,3,1,2017121710,72,3528,2017-12-17 13:00:00,2017-12-17 13:58:48,2017121710,Meteostat,2.24,2017-12-17 14:00:00,64.94,17.6,16.0,0.0,16.09,320.0,29.9966,Clear
2017121710,2017-12-17,4,0,3,SF,TEN,4,7,73,45,"(:03) 9-R.GOULD 45 YARD FIELD GOAL IS GOOD, CENTER-86-K.NELSON, HOLDER-5-B.PINION.",FIELD GOAL,IS GOOD,3,1,2017121710,3,3597,2017-12-17 13:00:00,2017-12-17 13:59:57,2017121710,Meteostat,2.24,2017-12-17 14:00:00,64.94,17.6,16.0,0.0,16.09,320.0,29.9966,Clear
2017122400,2017-12-24,1,8,17,CAR,TB,4,6,93,25,"(8:17) 9-G.GANO 25 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-5-M.PALARDY.",FIELD GOAL,IS GOOD,3,1,2017122400,497,403,2017-12-24 13:00:00,2017-12-24 13:06:43,2017122400,Meteostat,8.57,2017-12-24 13:00:00,55.4,42.62,62.0,0.0,0.0,,29.9966,Clear
2017122400,2017-12-24,1,2,27,TB,CAR,4,7,87,31,"(2:27) 7-P.MURRAY 31 YARD FIELD GOAL IS GOOD, CENTER-65-G.SANBORN, HOLDER-9-B.ANGER.",FIELD GOAL,IS GOOD,3,1,2017122400,147,753,2017-12-24 13:00:00,2017-12-24 13:12:33,2017122400,Meteostat,8.57,2017-12-24 13:00:00,55.4,42.62,62.0,0.0,0.0,,29.9966,Clear
2017122400,2017-12-24,2,8,42,CAR,TB,4,5,90,28,"(8:42) 9-G.GANO 28 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-5-M.PALARDY.",FIELD GOAL,IS GOOD,3,1,2017122400,522,1278,2017-12-24 13:00:00,2017-12-24 13:21:18,2017122400,Meteostat,8.57,2017-12-24 13:00:00,55.4,42.62,62.0,0.0,0.0,,29.9966,Clear
2017122400,2017-12-24,2,3,2,TB,CAR,4,22,77,41,"(3:02) 7-P.MURRAY 41 YARD FIELD GOAL IS GOOD, CENTER-65-G.SANBORN, HOLDER-9-B.ANGER.",FIELD GOAL,IS GOOD,3,1,2017122400,182,1618,2017-12-24 13:00:00,2017-12-24 13:26:58,2017122400,Meteostat,8.57,2017-12-24 13:00:00,55.4,42.62,62.0,0.0,0.0,,29.9966,Clear
2017122400,2017-12-24,2,0,5,TB,CAR,2,3,97,21,"(:05) 7-P.MURRAY 21 YARD FIELD GOAL IS GOOD, CENTER-65-G.SANBORN, HOLDER-9-B.ANGER.",FIELD GOAL,IS GOOD,3,1,2017122400,5,1795,2017-12-24 13:00:00,2017-12-24 13:29:55,2017122400,Meteostat,8.57,2017-12-24 13:00:00,55.4,42.62,62.0,0.0,0.0,,29.9966,Clear
2017122400,2017-12-24,3,4,53,CAR,TB,4,2,88,30,"(4:53) 9-G.GANO 30 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-5-M.PALARDY.",FIELD GOAL,IS GOOD,3,1,2017122400,293,2407,2017-12-24 13:00:00,2017-12-24 13:40:07,2017122400,Meteostat,8.57,2017-12-24 14:00:00,53.6,42.98,67.0,0.0,0.0,,29.9641,Clear
2017122400,2017-12-24,4,15,0,TB,CAR,4,8,92,26,"(15:00) 7-P.MURRAY 26 YARD FIELD GOAL IS GOOD, CENTER-65-G.SANBORN, HOLDER-9-B.ANGER.",FIELD GOAL,IS GOOD,3,1,2017122400,900,2700,2017-12-24 13:00:00,2017-12-24 13:45:00,2017122400,Meteostat,8.57,2017-12-24 14:00:00,53.6,42.98,67.0,0.0,0.0,,29.9641,Clear
2017122400,2017-12-24,4,3,5,TB,CAR,4,7,67,51,"(3:05) 7-P.MURRAY 51 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-65-G.SANBORN, HOLDER-9-B.ANGER.",FIELD GOAL,IS NO GOOD,0,0,2017122400,185,3415,2017-12-24 13:00:00,2017-12-24 13:56:55,2017122400,Meteostat,8.57,2017-12-24 14:00:00,53.6,42.98,67.0,0.0,0.0,,29.9641,Clear
2017122401,2017-12-24,2,0,6,CLE,CHI,1,10,70,48,"(:06) (FIELD GOAL FORMATION) 5-Z.GONZALEZ 48 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-4-B.COLQUITT.",FIELD GOAL,IS GOOD,3,1,2017122401,6,1794,2017-12-24 13:00:00,2017-12-24 13:29:54,2017122401,Meteostat,5.41,2017-12-24 13:00:00,23.0,19.94,88.0,0.012,9.2,310.0,30.094,Light Snow
2017122402,2017-12-24,2,7,38,CIN,DET,4,11,89,29,"(7:38) 4-R.BULLOCK 29 YARD FIELD GOAL IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",FIELD GOAL,IS GOOD,3,1,2017122402,458,1342,2017-12-24 13:00:00,2017-12-24 13:22:22,2017122402,Meteostat,3.29,2017-12-24 13:00:00,35.96,28.22,73.0,0.0,5.84,130.0,30.0261,Clear
2017122402,2017-12-24,2,0,4,CIN,DET,2,7,91,27,"(:04) 4-R.BULLOCK 27 YARD FIELD GOAL IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",FIELD GOAL,IS GOOD,3,1,2017122402,4,1796,2017-12-24 13:00:00,2017-12-24 13:29:56,2017122402,Meteostat,3.29,2017-12-24 13:00:00,35.96,28.22,73.0,0.0,5.84,130.0,30.0261,Clear
2017122402,2017-12-24,3,9,29,DET,CIN,4,2,95,23,"(9:29) 5-M.PRATER 23 YARD FIELD GOAL IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",FIELD GOAL,IS GOOD,3,1,2017122402,569,2131,2017-12-24 13:00:00,2017-12-24 13:35:31,2017122402,Meteostat,3.29,2017-12-24 14:00:00,37.04,30.2,76.0,0.0,6.96,170.0,29.9936,Clear
2017122402,2017-12-24,3,3,51,DET,CIN,4,2,68,50,"(3:51) 5-M.PRATER 50 YARD FIELD GOAL IS NO GOOD, SHORT, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",FIELD GOAL,IS NO GOOD,0,0,2017122402,231,2469,2017-12-24 13:00:00,2017-12-24 13:41:09,2017122402,Meteostat,3.29,2017-12-24 14:00:00,37.04,30.2,76.0,0.0,6.96,170.0,29.9936,Clear
2017122402,2017-12-24,4,14,18,CIN,DET,4,15,83,35,"(14:18) 4-R.BULLOCK 35 YARD FIELD GOAL IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",FIELD GOAL,IS GOOD,3,1,2017122402,858,2742,2017-12-24 13:00:00,2017-12-24 13:45:42,2017122402,Meteostat,3.29,2017-12-24 14:00:00,37.04,30.2,76.0,0.0,6.96,170.0,29.9936,Clear
2017122402,2017-12-24,4,4,47,CIN,DET,4,3,67,51,"(4:47) 4-R.BULLOCK 51 YARD FIELD GOAL IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",FIELD GOAL,IS GOOD,3,1,2017122402,287,3313,2017-12-24 13:00:00,2017-12-24 13:55:13,2017122402,Meteostat,3.29,2017-12-24 14:00:00,37.04,30.2,76.0,0.0,6.96,170.0,29.9936,Clear
2017122403,2017-12-24,1,9,45,KC,MIA,4,3,87,31,"(9:45) 7-H.BUTKER 31 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS GOOD,3,1,2017122403,585,315,2017-12-24 13:00:00,2017-12-24 13:05:15,2017122403,Meteostat,4.85,2017-12-24 13:00:00,24.98,14.18,63.0,0.0,12.74,320.0,30.348,Clear
2017122403,2017-12-24,1,3,33,MIA,KC,4,14,74,44,"(3:33) 1-C.PARKEY 44 YARD FIELD GOAL IS GOOD, CENTER-92-J.DENNEY, HOLDER-16-M.HAACK.",FIELD GOAL,IS GOOD,3,1,2017122403,213,687,2017-12-24 13:00:00,2017-12-24 13:11:27,2017122403,Meteostat,4.85,2017-12-24 13:00:00,24.98,14.18,63.0,0.0,12.74,320.0,30.348,Clear
2017122403,2017-12-24,2,8,14,MIA,KC,4,5,90,28,"(8:14) 1-C.PARKEY 28 YARD FIELD GOAL IS GOOD, CENTER-92-J.DENNEY, HOLDER-16-M.HAACK.",FIELD GOAL,IS GOOD,3,1,2017122403,494,1306,2017-12-24 13:00:00,2017-12-24 13:21:46,2017122403,Meteostat,4.85,2017-12-24 13:00:00,24.98,14.18,63.0,0.0,12.74,320.0,30.348,Clear
2017122403,2017-12-24,2,0,11,KC,MIA,4,7,86,32,"(:11) 7-H.BUTKER 32 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS GOOD,3,1,2017122403,11,1789,2017-12-24 13:00:00,2017-12-24 13:29:49,2017122403,Meteostat,4.85,2017-12-24 13:00:00,24.98,14.18,63.0,0.0,12.74,320.0,30.348,Clear
2017122403,2017-12-24,3,10,27,KC,MIA,4,3,97,21,"(10:27) 7-H.BUTKER 21 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS GOOD,3,1,2017122403,627,2073,2017-12-24 13:00:00,2017-12-24 13:34:33,2017122403,Meteostat,4.85,2017-12-24 14:00:00,24.98,13.1,60.0,0.0,13.86,290.0,30.3509,Clear
2017122403,2017-12-24,4,12,19,KC,MIA,4,11,89,29,"(12:19) 7-H.BUTKER 29 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS GOOD,3,1,2017122403,739,2861,2017-12-24 13:00:00,2017-12-24 13:47:41,2017122403,Meteostat,4.85,2017-12-24 14:00:00,24.98,13.1,60.0,0.0,13.86,290.0,30.3509,Clear
2017122403,2017-12-24,4,10,4,MIA,KC,4,24,70,48,"(10:04) 1-C.PARKEY 48 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-92-J.DENNEY, HOLDER-16-M.HAACK.",FIELD GOAL,IS NO GOOD,0,0,2017122403,604,2996,2017-12-24 13:00:00,2017-12-24 13:49:56,2017122403,Meteostat,4.85,2017-12-24 14:00:00,24.98,13.1,60.0,0.0,13.86,290.0,30.3509,Clear
2017122403,2017-12-24,4,3,46,KC,MIA,4,6,69,49,"(3:46) 7-H.BUTKER 49 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS GOOD,3,1,2017122403,226,3374,2017-12-24 13:00:00,2017-12-24 13:56:14,2017122403,Meteostat,4.85,2017-12-24 14:00:00,24.98,13.1,60.0,0.0,13.86,290.0,30.3509,Clear
2017122403,2017-12-24,4,2,0,KC,MIA,4,7,72,46,"(2:00) 7-H.BUTKER 46 YARD FIELD GOAL IS NO GOOD, SHORT, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",FIELD GOAL,IS NO GOOD,0,0,2017122403,120,3480,2017-12-24 13:00:00,2017-12-24 13:58:00,2017122403,Meteostat,4.85,2017-12-24 14:00:00,24.98,13.1,60.0,0.0,13.86,290.0,30.3509,Clear
2017122404,2017-12-24,1,5,36,BUF,NE,4,15,77,41,"(5:36) 4-S.HAUSCHKA 41 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-6-C.SCHMIDT.",FIELD GOAL,IS GOOD,3,1,2017122404,336,564,2017-12-24 13:00:00,2017-12-24 13:09:24,2017122404,Meteostat,5.16,2017-12-24 13:00:00,37.04,27.14,67.0,0.0,5.84,330.0,30.2121,Clear
2017122404,2017-12-24,2,14,18,NE,BUF,4,2,97,21,"(14:18) 3-S.GOSTKOWSKI 21 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",FIELD GOAL,IS GOOD,3,1,2017122404,858,942,2017-12-24 13:00:00,2017-12-24 13:15:42,2017122404,Meteostat,5.16,2017-12-24 13:00:00,37.04,27.14,67.0,0.0,5.84,330.0,30.2121,Clear
2017122404,2017-12-24,2,2,0,NE,BUF,4,1,78,40,"(2:00) 3-S.GOSTKOWSKI 40 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN. NE 3-GOSTKOWSKI 1,601 CAREER PTS, 19TH ALL-TIME TO ACHIEVE THAT MILESTONE.",FIELD GOAL,IS GOOD,3,1,2017122404,120,1680,2017-12-24 13:00:00,2017-12-24 13:28:00,2017122404,Meteostat,30.51,2017-12-24 13:35:00,37.4,24.8,60.0,,5.72,,30.2131,
2017122404,2017-12-24,2,0,2,BUF,NE,4,4,96,23,"(:02) 4-S.HAUSCHKA 23 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-6-C.SCHMIDT.",FIELD GOAL,IS GOOD,3,1,2017122404,2,1798,2017-12-24 13:00:00,2017-12-24 13:29:58,2017122404,Meteostat,30.51,2017-12-24 13:35:00,37.4,24.8,60.0,,5.72,,30.2131,
2017122404,2017-12-24,3,10,25,BUF,NE,4,12,88,30,"(10:25) 4-S.HAUSCHKA 30 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-6-C.SCHMIDT.",FIELD GOAL,IS GOOD,3,1,2017122404,625,2075,2017-12-24 13:00:00,2017-12-24 13:34:35,2017122404,Meteostat,30.51,2017-12-24 13:35:00,37.4,24.8,60.0,,5.72,,30.2131,
2017122404,2017-12-24,3,5,12,NE,BUF,4,11,84,34,"(5:12) 3-S.GOSTKOWSKI 34 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",FIELD GOAL,IS GOOD,3,1,2017122404,312,2388,2017-12-24 13:00:00,2017-12-24 13:39:48,2017122404,Meteostat,30.51,2017-12-24 13:35:00,37.4,24.8,60.0,,5.72,,30.2131,
2017122404,2017-12-24,4,13,13,BUF,NE,4,1,68,50,"(13:13) 4-S.HAUSCHKA 50 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-69-R.FERGUSON, HOLDER-6-C.SCHMIDT.",FIELD GOAL,IS NO GOOD,0,0,2017122404,793,2807,2017-12-24 13:00:00,2017-12-24 13:46:47,2017122404,Meteostat,20.88,2017-12-24 13:54:00,30.2,19.4,64.0,,5.59,340.0,30.2141,
2017122405,2017-12-24,1,7,37,NO,ATL,4,10,78,40,"(7:37) 3-W.LUTZ 40 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",FIELD GOAL,IS GOOD,3,1,2017122405,457,443,2017-12-24 13:00:00,2017-12-24 13:07:23,2017122405,Meteostat,22.25,2017-12-24 13:00:00,60.98,48.74,64.0,0.0,6.96,10.0,30.1767,Clear
2017122405,2017-12-24,2,1,23,NO,ATL,4,10,89,29,"(1:23) 3-W.LUTZ 29 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",FIELD GOAL,IS GOOD,3,1,2017122405,83,1717,2017-12-24 13:00:00,2017-12-24 13:28:37,2017122405,Meteostat,22.25,2017-12-24 13:00:00,60.98,48.74,64.0,0.0,6.96,10.0,30.1767,Clear
2017122405,2017-12-24,3,9,39,ATL,NO,4,5,81,37,"(9:39) 3-M.BRYANT 37 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-5-M.BOSHER.",FIELD GOAL,IS GOOD,3,1,2017122405,579,2121,2017-12-24 13:00:00,2017-12-24 13:35:21,2017122405,Meteostat,22.25,2017-12-24 14:00:00,64.04,47.12,54.0,0.0,9.2,300.0,30.1767,Clear
2017122405,2017-12-24,4,10,23,ATL,NO,4,7,70,48,"(10:23) 3-M.BRYANT 48 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-5-M.BOSHER.",FIELD GOAL,IS GOOD,3,1,2017122405,623,2977,2017-12-24 13:00:00,2017-12-24 13:49:37,2017122405,Meteostat,22.25,2017-12-24 14:00:00,64.04,47.12,54.0,0.0,9.2,300.0,30.1767,Clear
2017122405,2017-12-24,4,3,43,NO,ATL,4,4,73,45,"(3:43) 3-W.LUTZ 45 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",FIELD GOAL,IS GOOD,3,1,2017122405,223,3377,2017-12-24 13:00:00,2017-12-24 13:56:17,2017122405,Meteostat,22.25,2017-12-24 14:00:00,64.04,47.12,54.0,0.0,9.2,300.0,30.1767,Clear
2017122406,2017-12-24,3,11,27,LAC,NYJ,4,9,71,47,"(11:27) 6-N.ROSE 47 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-47-M.WINDT, HOLDER-10-K.CLEMENS.",FIELD GOAL,IS NO GOOD,0,0,2017122406,687,2013,2017-12-24 13:00:00,2017-12-24 13:33:33,2017122406,Meteostat,1.62,2017-12-24 14:00:00,39.92,25.88,57.0,0.0,4.72,40.0,30.156,Clear
2017122407,2017-12-24,1,1,17,TEN,LA,4,7,93,25,"(1:17) (FIELD GOAL FORMATION) 4-R.SUCCOP 25 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",FIELD GOAL,IS GOOD,3,1,2017122407,77,823,2017-12-24 13:00:00,2017-12-24 13:13:43,2017122407,Meteostat,3.73,2017-12-24 13:00:00,42.08,37.04,82.0,0.0,10.31,230.0,30.0438,Clear
2017122407,2017-12-24,2,7,57,LA,TEN,4,18,82,36,"(7:57) (FIELD GOAL FORMATION) 5-S.FICKEN 36 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS NO GOOD,0,0,2017122407,477,1323,2017-12-24 13:00:00,2017-12-24 13:22:03,2017122407,Meteostat,29.64,2017-12-24 13:33:00,39.2,35.6,87.0,,9.2,,30.0541,
2017122407,2017-12-24,2,0,24,TEN,LA,4,7,81,37,"(:24) (FIELD GOAL FORMATION) 4-R.SUCCOP 37 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",FIELD GOAL,IS GOOD,3,1,2017122407,24,1776,2017-12-24 13:00:00,2017-12-24 13:29:36,2017122407,Meteostat,29.64,2017-12-24 13:33:00,39.2,35.6,87.0,,9.2,,30.0541,
2017122407,2017-12-24,3,9,43,TEN,LA,4,6,73,45,"(9:43) (FIELD GOAL FORMATION) 4-R.SUCCOP 45 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",FIELD GOAL,IS NO GOOD,0,0,2017122407,583,2117,2017-12-24 13:00:00,2017-12-24 13:35:17,2017122407,Meteostat,29.64,2017-12-24 13:33:00,39.2,35.6,87.0,,9.2,,30.0541,
2017122407,2017-12-24,4,14,51,TEN,LA,4,4,91,27,"(14:51) (FIELD GOAL FORMATION) 4-R.SUCCOP 27 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",FIELD GOAL,IS GOOD,3,1,2017122407,891,2709,2017-12-24 13:00:00,2017-12-24 13:45:09,2017122407,Meteostat,29.64,2017-12-24 13:33:00,39.2,35.6,87.0,,9.2,,30.0541,
2017122408,2017-12-24,1,2,10,DEN,WAS,4,2,87,31,"(2:10) 8-B.MCMANUS 31 YARD FIELD GOAL IS GOOD, CENTER-42-C.KREITER, HOLDER-9-R.DIXON.",FIELD GOAL,IS GOOD,3,1,2017122408,130,770,2017-12-24 13:00:00,2017-12-24 13:12:50,2017122408,Meteostat,3.98,2017-12-24 13:00:00,41.72,29.66,62.0,0.0,11.43,70.0,30.1442,Clear
2017122408,2017-12-24,2,6,19,WAS,DEN,4,8,92,26,"(6:19) 3-D.HOPKINS 26 YARD FIELD GOAL IS GOOD, CENTER-57-N.SUNDBERG, HOLDER-5-T.WAY.",FIELD GOAL,IS GOOD,3,1,2017122408,379,1421,2017-12-24 13:00:00,2017-12-24 13:23:41,2017122408,Meteostat,3.98,2017-12-24 13:00:00,41.72,29.66,62.0,0.0,11.43,70.0,30.1442,Clear
2017122408,2017-12-24,3,3,35,WAS,DEN,4,4,89,29,"(3:35) 3-D.HOPKINS 29 YARD FIELD GOAL IS GOOD, CENTER-57-N.SUNDBERG, HOLDER-5-T.WAY.",FIELD GOAL,IS GOOD,3,1,2017122408,215,2485,2017-12-24 13:00:00,2017-12-24 13:41:25,2017122408,Meteostat,3.98,2017-12-24 14:00:00,41.36,29.3,62.0,0.0,8.08,50.0,30.1235,Clear
2017122409,2017-12-24,1,5,46,SF,JAX,4,4,91,27,"(5:46) 9-R.GOULD 27 YARD FIELD GOAL IS GOOD, CENTER-86-K.NELSON, HOLDER-5-B.PINION.",FIELD GOAL,IS GOOD,3,1,2017122409,346,554,2017-12-24 13:00:00,2017-12-24 13:09:14,2017122409,Meteostat,2.24,2017-12-24 13:00:00,53.06,39.2,59.0,0.0,3.36,250.0,30.1708,Clear
2017122409,2017-12-24,3,11,2,JAX,SF,4,11,73,45,"(11:02) 4-J.LAMBO 45 YARD FIELD GOAL IS GOOD, CENTER-49-C.HOLBA, HOLDER-3-B.NORTMAN.",FIELD GOAL,IS GOOD,3,1,2017122409,662,2038,2017-12-24 13:00:00,2017-12-24 13:33:58,2017122409,Meteostat,12.12,2017-12-24 13:54:00,51.8,39.2,62.0,,1.68,,30.1723,
2017122410,2017-12-24,1,5,33,ARI,NYG,4,3,97,21,"(5:33) 4-P.DAWSON 21 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-2-A.LEE.",FIELD GOAL,IS GOOD,3,1,2017122410,333,567,2017-12-24 13:00:00,2017-12-24 13:09:27,2017122410,Meteostat,4.29,2017-12-24 14:00:00,65.12,14.72,14.0,0.0,4.72,180.0,30.1088,Clear
2017122410,2017-12-24,2,9,3,NYG,ARI,4,1,85,33,"(9:03) 2-A.ROSAS 33 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-51-Z.DEOSSIE, HOLDER-9-B.WING.",FIELD GOAL,IS NO GOOD,0,0,2017122410,543,1257,2017-12-24 13:00:00,2017-12-24 13:20:57,2017122410,Meteostat,4.29,2017-12-24 14:00:00,65.12,14.72,14.0,0.0,4.72,180.0,30.1088,Clear
2017122411,2017-12-24,3,8,41,DAL,SEA,4,10,79,39,"(8:41) (FIELD GOAL FORMATION) 5-D.BAILEY 39 YARD FIELD GOAL IS GOOD, CENTER-91-L.LADOUCEUR, HOLDER-6-C.JONES.",FIELD GOAL,IS GOOD,3,1,2017122411,521,2179,2017-12-24 13:00:00,2017-12-24 13:36:19,2017122411,Meteostat,2.67,2017-12-24 15:00:00,42.8,31.82,65.0,0.0,13.86,350.0,30.3716,Clear
2017122411,2017-12-24,4,5,43,DAL,SEA,4,16,84,34,"(5:43) (FIELD GOAL FORMATION) 5-D.BAILEY 34 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-91-L.LADOUCEUR, HOLDER-6-C.JONES.",FIELD GOAL,IS NO GOOD,0,0,2017122411,343,3257,2017-12-24 13:00:00,2017-12-24 13:54:17,2017122411,Meteostat,2.67,2017-12-24 15:00:00,42.8,31.82,65.0,0.0,13.86,350.0,30.3716,Clear
2017122411,2017-12-24,4,1,5,DAL,SEA,1,5,70,48,"(1:05) (FIELD GOAL FORMATION) 5-D.BAILEY 48 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-91-L.LADOUCEUR, HOLDER-6-C.JONES.",FIELD GOAL,IS NO GOOD,0,0,2017122411,65,3535,2017-12-24 13:00:00,2017-12-24 13:58:55,2017122411,Meteostat,2.67,2017-12-24 15:00:00,42.8,31.82,65.0,0.0,13.86,350.0,30.3716,Clear
2017123102,2017-12-31,1,5,4,GB,DET,4,10,77,41,"(5:04) 2-M.CROSBY 41 YARD FIELD GOAL IS GOOD, CENTER-61-B.GOODE, HOLDER-8-J.VOGEL.",FIELD GOAL,IS GOOD,3,1,2017123102,304,596,2017-12-31 13:00:00,2017-12-31 13:09:56,2017123102,Meteostat,3.17,2017-12-31 13:00:00,14.0,-0.76,51.0,0.0,5.84,350.0,30.4779,Clear
2017123102,2017-12-31,1,3,6,DET,GB,4,7,90,28,"(3:06) 5-M.PRATER 28 YARD FIELD GOAL IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",FIELD GOAL,IS GOOD,3,1,2017123102,186,714,2017-12-31 13:00:00,2017-12-31 13:11:54,2017123102,Meteostat,3.17,2017-12-31 13:00:00,14.0,-0.76,51.0,0.0,5.84,350.0,30.4779,Clear
2017123102,2017-12-31,2,0,35,DET,GB,4,7,88,30,"(:35) 5-M.PRATER 30 YARD FIELD GOAL IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",FIELD GOAL,IS GOOD,3,1,2017123102,35,1765,2017-12-31 13:00:00,2017-12-31 13:29:25,2017123102,Meteostat,4.78,2017-12-31 13:53:00,15.8,-1.84,45.0,,8.08,330.0,30.4764,
2017123103,2017-12-31,1,8,20,HOU,IND,4,5,66,52,"(8:20) 7-K.FAIRBAIRN 52 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-S.LECHLER.",FIELD GOAL,IS GOOD,3,1,2017123103,500,400,2017-12-31 13:00:00,2017-12-31 13:06:40,2017123103,Meteostat,2.42,2017-12-31 13:00:00,10.94,1.22,64.0,0.0,8.08,320.0,30.5458,Clear
2017123103,2017-12-31,2,1,49,HOU,IND,4,6,72,46,"(1:49) 7-K.FAIRBAIRN 46 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-S.LECHLER.",FIELD GOAL,IS GOOD,3,1,2017123103,109,1691,2017-12-31 13:00:00,2017-12-31 13:28:11,2017123103,Meteostat,23.12,2017-12-31 13:45:00,10.4,1.58,67.0,,9.32,350.0,30.5429,
2017123103,2017-12-31,4,8,52,IND,HOU,4,8,64,54,"(8:52) (FIELD GOAL FORMATION) 4-A.VINATIERI 54 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-2-R.SANCHEZ.",FIELD GOAL,IS GOOD,3,1,2017123103,532,3068,2017-12-31 13:00:00,2017-12-31 13:51:08,2017123103,Meteostat,23.12,2017-12-31 13:45:00,10.4,1.58,67.0,,9.32,350.0,30.5429,
2017123103,2017-12-31,4,0,35,IND,HOU,4,2,96,22,"(:35) (FIELD GOAL FORMATION) 4-A.VINATIERI 22 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-2-R.SANCHEZ.",FIELD GOAL,IS GOOD,3,1,2017123103,35,3565,2017-12-31 13:00:00,2017-12-31 13:59:25,2017123103,Meteostat,2.42,2017-12-31 14:00:00,10.94,1.76,66.0,0.0,11.43,310.0,30.5399,Clear
